"id","nome","source_folder","tags_secundarias","quantidade_secundarias","status"
"media_7ce93fbe567716b3cc79","Elevação lateral do braço dobrado","C:\Users\bruno\Downloads\Exercicios renomeados\Elevação lateral do braço dobrado","Sem aparelhos | Casa","2","COM_SECUNDARIAS_NO_TXT"
"media_2a8aec42b9a334f70e80","Elevação lateral do cabo","C:\Users\bruno\Downloads\Exercicios renomeados\Elevação lateral do cabo","Polia/Cabo | Academia","2","COM_SECUNDARIAS_NO_TXT"
"media_3d1a52a202a870041808","Elevação lateral do cabo inclinado","C:\Users\bruno\Downloads\Exercicios renomeados\Elevação lateral do cabo inclinado","Polia/Cabo | Banco | Academia","3","COM_SECUNDARIAS_NO_TXT"
"media_03b9755779d3c5440a8b","Elevação lateral inclinada com halteres","C:\Users\bruno\Downloads\Exercicios renomeados\Elevação lateral inclinada com halteres","Halteres | Academia","2","COM_SECUNDARIAS_NO_TXT"
"media_21761ea8609e3a78358d","Elevação lateral inclinado com haltere de braço único","C:\Users\bruno\Downloads\Exercicios renomeados\Elevação lateral inclinado com haltere de braço único","Halteres | Banco | Academia","3","COM_SECUNDARIAS_NO_TXT"
"media_24e4a6315b1cf32fe07d","Elevação lateral na máquina","C:\Users\bruno\Downloads\Exercicios renomeados\Elevação lateral na máquina","Máquina | Academia","2","COM_SECUNDARIAS_NO_TXT"
"media_1f3bc8ced33e2ad9012e","Elevação lateral na máquina - variação 2","C:\Users\bruno\Downloads\Exercicios renomeados\Elevação lateral na máquina - variação 2","Máquina | Academia","2","COM_SECUNDARIAS_NO_TXT"
"media_ffdf98f90480af67b8d0","Elevação lateral traseira com halteres sentado","C:\Users\bruno\Downloads\Exercicios renomeados\Elevação lateral traseira com halteres sentado","Halteres | Academia","2","COM_SECUNDARIAS_NO_TXT"
"media_d67bcf20520a5f1ea0f6","Elevação lateral unilateral curvado no cabo","C:\Users\bruno\Downloads\Exercicios renomeados\Elevação lateral unilateral curvado no cabo","Polia/Cabo | Academia","2","COM_SECUNDARIAS_NO_TXT"
"media_d0ef9c1ae8bd3cbe7a83","Elevação no plano escapular com halteres","C:\Users\bruno\Downloads\Exercicios renomeados\Elevação no plano escapular com halteres","Halteres | Academia","2","COM_SECUNDARIAS_NO_TXT"
"media_8180b15d38850ea9f14b","Elevação posterior apoiado no banco com halteres","C:\Users\bruno\Downloads\Exercicios renomeados\Elevação posterior apoiado no banco com halteres","Halteres | Banco | Academia","3","COM_SECUNDARIAS_NO_TXT"
"media_47a5d17aa48c815f7e8c","Elevação posterior com barra","C:\Users\bruno\Downloads\Exercicios renomeados\Elevação posterior com barra","Barra | Academia","2","COM_SECUNDARIAS_NO_TXT"
"media_aa9c72c4f9529dbc641a","Elevação posterior curvado com barra","C:\Users\bruno\Downloads\Exercicios renomeados\Elevação posterior curvado com barra","Barra | Academia","2","COM_SECUNDARIAS_NO_TXT"
"media_138976a003191ea57cdd","Elevação posterior unilateral deitado com halter","C:\Users\bruno\Downloads\Exercicios renomeados\Elevação posterior unilateral deitado com halter","Halteres | Academia","2","COM_SECUNDARIAS_NO_TXT"
"media_d1b3fb2f8897c2724ceb","Elevação pélvica com barra","C:\Users\bruno\Downloads\Exercicios renomeados\Elevação pélvica com barra","Barra | Academia","2","COM_SECUNDARIAS_NO_TXT"
"media_c72936925ea2578c92a9","Elevação pélvica com barra - variação 2","C:\Users\bruno\Downloads\Exercicios renomeados\Elevação pélvica com barra - variação 2","Barra | Academia","2","COM_SECUNDARIAS_NO_TXT"
"media_bb51a0f742533e3c753b","Elevação pélvica com peso corporal","C:\Users\bruno\Downloads\Exercicios renomeados\Elevação pélvica com peso corporal","Sem aparelhos | Casa","2","COM_SECUNDARIAS_NO_TXT"
"media_7a906c1c159b957fb672","Elevação pélvica de perna única com barra","C:\Users\bruno\Downloads\Exercicios renomeados\Elevação pélvica de perna única com barra","Barra | Academia","2","COM_SECUNDARIAS_NO_TXT"
"media_acc3c2ef0d313a60c309","Elevação pélvica na máquina","C:\Users\bruno\Downloads\Exercicios renomeados\Elevação pélvica na máquina","Máquina | Academia","2","COM_SECUNDARIAS_NO_TXT"
"media_d3b7a65073600caf2a61","Elevação pélvica na máquina extensora","C:\Users\bruno\Downloads\Exercicios renomeados\Elevação pélvica na máquina extensora","Máquina | Academia","2","COM_SECUNDARIAS_NO_TXT"
"media_73d6a19bea9134d3030e","Elevação T inclinada com halteres","C:\Users\bruno\Downloads\Exercicios renomeados\Elevação T inclinada com halteres","Halteres | Academia","2","COM_SECUNDARIAS_NO_TXT"
"media_3a7620cd811cf80b9b27","Elevação unilateral de panturrilha com apoio","C:\Users\bruno\Downloads\Exercicios renomeados\Elevação unilateral de panturrilha com apoio","Sem aparelhos | Casa","2","COM_SECUNDARIAS_NO_TXT"
"media_6f7058f64d57a27854d8","Elevação Y inclinada com halteres","C:\Users\bruno\Downloads\Exercicios renomeados\Elevação Y inclinada com halteres","Halteres | Academia","2","COM_SECUNDARIAS_NO_TXT"
"media_f43b9e2ba56dfe145497","Elevações alternadas das pernas","C:\Users\bruno\Downloads\Exercicios renomeados\Elevações alternadas das pernas","Sem aparelhos | Casa","2","COM_SECUNDARIAS_NO_TXT"
"media_d60953ed26ae64f21ab9","Elevações laterais apoiadas no peito com halteres","C:\Users\bruno\Downloads\Exercicios renomeados\Elevações laterais apoiadas no peito com halteres","Halteres | Academia","2","COM_SECUNDARIAS_NO_TXT"
"media_cc635b67c677c9633be3","Elíptico","C:\Users\bruno\Downloads\Exercicios renomeados\Elíptico","Máquina | Academia | Corpo inteiro","3","COM_SECUNDARIAS_NO_TXT"
"media_06eb797aba61b49a91ef","Em pé, alongamento do peito com um braço","C:\Users\bruno\Downloads\Exercicios renomeados\Em pé, alongamento do peito com um braço","Peito | Sem aparelhos | Casa","3","COM_SECUNDARIAS_NO_TXT"
"media_441566631008a3903842","Encolhimento com barra acima da cabeça","C:\Users\bruno\Downloads\Exercicios renomeados\Encolhimento com barra acima da cabeça","Barra | Academia","2","COM_SECUNDARIAS_NO_TXT"
"media_6e8a4181e0592047c294","Encolhimento de ombros com barra","C:\Users\bruno\Downloads\Exercicios renomeados\Encolhimento de ombros com barra","Barra | Academia","2","COM_SECUNDARIAS_NO_TXT"
"media_5c1e48c4bc795db80328","Encolhimento de ombros com halteres","C:\Users\bruno\Downloads\Exercicios renomeados\Encolhimento de ombros com halteres","Halteres | Academia","2","COM_SECUNDARIAS_NO_TXT"
"media_c88cba6792ff2b343d30","Encolhimento de ombros inclinado","C:\Users\bruno\Downloads\Exercicios renomeados\Encolhimento de ombros inclinado","Banco | Academia","2","COM_SECUNDARIAS_NO_TXT"
"media_f546459b34d491eb2927","Encolhimento de ombros inclinado com halteres","C:\Users\bruno\Downloads\Exercicios renomeados\Encolhimento de ombros inclinado com halteres","Halteres | Banco | Academia","3","COM_SECUNDARIAS_NO_TXT"
"media_8c09ddcd9df0f326d5d6","Encolhimento Gittleson","C:\Users\bruno\Downloads\Exercicios renomeados\Encolhimento Gittleson","Sem aparelhos | Casa","2","COM_SECUNDARIAS_NO_TXT"
"media_28d1aaf6e395d0113bf8","Encolhimento na máquina","C:\Users\bruno\Downloads\Exercicios renomeados\Encolhimento na máquina","Máquina | Academia","2","COM_SECUNDARIAS_NO_TXT"
"media_4dce2ed64ec5aa728817","Encolhimento na máquina sem pegada","C:\Users\bruno\Downloads\Exercicios renomeados\Encolhimento na máquina sem pegada","Máquina | Academia","2","COM_SECUNDARIAS_NO_TXT"
"media_bb47de33231e3923cd1f","Encolhimento no cabo","C:\Users\bruno\Downloads\Exercicios renomeados\Encolhimento no cabo","Polia/Cabo | Academia","2","COM_SECUNDARIAS_NO_TXT"
"media_6e7780b2d402ae54919e","Escada de agilidade frontal","C:\Users\bruno\Downloads\Exercicios renomeados\Escada de agilidade frontal","Sem aparelhos | Casa | Corpo inteiro","3","COM_SECUNDARIAS_NO_TXT"
"media_4ae24eac651893ec01f5","Escada de agilidade lateral","C:\Users\bruno\Downloads\Exercicios renomeados\Escada de agilidade lateral","Sem aparelhos | Casa | Corpo inteiro","3","COM_SECUNDARIAS_NO_TXT"
"media_22620fa426bc238ef5a2","Escada ergométrica","C:\Users\bruno\Downloads\Exercicios renomeados\Escada ergométrica","Máquina | Academia | Corpo inteiro","3","COM_SECUNDARIAS_NO_TXT"
"media_7d3709150966cd6f7afd","Escalada de corda","C:\Users\bruno\Downloads\Exercicios renomeados\Escalada de corda","Corda | Academia","2","COM_SECUNDARIAS_NO_TXT"
"media_6186845cf57400811ad0","Esteira","C:\Users\bruno\Downloads\Exercicios renomeados\Esteira","Esteira | Academia","2","COM_SECUNDARIAS_NO_TXT"
"media_0f1bbd4ee5650b3776bb","Esteira - Variação 2","C:\Users\bruno\Downloads\Exercicios renomeados\Esteira - Variação 2","Esteira | Academia","2","COM_SECUNDARIAS_NO_TXT"
"media_bc49881a64be554ff97a","Esteira inclinada","C:\Users\bruno\Downloads\Exercicios renomeados\Esteira inclinada","Esteira | Academia","2","COM_SECUNDARIAS_NO_TXT"
"media_8444ec372e803bafaf02","Extensão cervical com arnês","C:\Users\bruno\Downloads\Exercicios renomeados\Extensão cervical com arnês","Sem aparelhos | Casa","2","COM_SECUNDARIAS_NO_TXT"
"media_34ca7a2c220fd7ffeffa","Extensão cervical com peso deitado","C:\Users\bruno\Downloads\Exercicios renomeados\Extensão cervical com peso deitado","Sem aparelhos | Casa","2","COM_SECUNDARIAS_NO_TXT"
"media_0d389bd7d0b1d6a1e7f5","Extensão cervical com peso deitado - variação 2","C:\Users\bruno\Downloads\Exercicios renomeados\Extensão cervical com peso deitado - variação 2","Sem aparelhos | Casa","2","COM_SECUNDARIAS_NO_TXT"
"media_6ea6e2e6bfaea7786407","Extensão cervical deitado de bruços","C:\Users\bruno\Downloads\Exercicios renomeados\Extensão cervical deitado de bruços","Sem aparelhos | Casa","2","COM_SECUNDARIAS_NO_TXT"
"media_1d2274cbb15ad7bc514f","Extensão cervical sentado no cabo com arnês","C:\Users\bruno\Downloads\Exercicios renomeados\Extensão cervical sentado no cabo com arnês","Polia/Cabo | Academia","2","COM_SECUNDARIAS_NO_TXT"
"media_67ddf1893c83671e49b7","Extensão da coluna em pé (Yoga)","C:\Users\bruno\Downloads\Exercicios renomeados\Extensão da coluna em pé (Yoga)","Costas | Sem aparelhos | Casa","3","COM_SECUNDARIAS_NO_TXT"
"media_ec29af6b204cc24c0dd2","Extensão de ombro no cabo","C:\Users\bruno\Downloads\Exercicios renomeados\Extensão de ombro no cabo","Polia/Cabo | Academia","2","COM_SECUNDARIAS_NO_TXT"
"media_3a3efd979b67bd3557f2","Extensão de pernas na máquina","C:\Users\bruno\Downloads\Exercicios renomeados\Extensão de pernas na máquina","Máquina | Academia","2","COM_SECUNDARIAS_NO_TXT"
"media_d508aa4c2cc52ede0109","Extensão de pescoço na máquina com anilhas","C:\Users\bruno\Downloads\Exercicios renomeados\Extensão de pescoço na máquina com anilhas","Anilhas | Máquina | Academia","3","COM_SECUNDARIAS_NO_TXT"
"media_f39e6793b455e785a3f5","Extensão de quadril em pé","C:\Users\bruno\Downloads\Exercicios renomeados\Extensão de quadril em pé","Sem aparelhos | Casa","2","COM_SECUNDARIAS_NO_TXT"
"media_0d2817d24094af2721eb","Extensão de quadril no banco","C:\Users\bruno\Downloads\Exercicios renomeados\Extensão de quadril no banco","Banco | Academia","2","COM_SECUNDARIAS_NO_TXT"
"media_023991c951b11f9e43b3","Extensão de quadril no cabo","C:\Users\bruno\Downloads\Exercicios renomeados\Extensão de quadril no cabo","Polia/Cabo | Academia","2","COM_SECUNDARIAS_NO_TXT"
"media_1e570accb3fa8397ebad","Extensão de tronco na máquina","C:\Users\bruno\Downloads\Exercicios renomeados\Extensão de tronco na máquina","Máquina | Academia","2","COM_SECUNDARIAS_NO_TXT"
"media_30668254aec6895ee7f3","Extensão de tríceps acima da cabeça na polia","C:\Users\bruno\Downloads\Exercicios renomeados\Extensão de tríceps acima da cabeça na polia","Polia/Cabo | Academia","2","COM_SECUNDARIAS_NO_TXT"
"media_3051376b2de09cafe7a1","Extensão de tríceps unilateral com halter sentado","C:\Users\bruno\Downloads\Exercicios renomeados\Extensão de tríceps unilateral com halter sentado","Halteres | Academia","2","COM_SECUNDARIAS_NO_TXT"
"media_12dc8f2fd4d64b75b8b1","Extensão unilateral de perna","C:\Users\bruno\Downloads\Exercicios renomeados\Extensão unilateral de perna","Sem aparelhos | Casa","2","COM_SECUNDARIAS_NO_TXT"
"media_b9216a3c1d353a676e99","Face pull","C:\Users\bruno\Downloads\Exercicios renomeados\Face pull","Polia/Cabo | Academia","2","COM_SECUNDARIAS_NO_TXT"
"media_20df8f8b99d4bd167911","Fire hydrant","C:\Users\bruno\Downloads\Exercicios renomeados\Fire hydrant","Sem aparelhos | Casa","2","COM_SECUNDARIAS_NO_TXT"
"media_dd51385df295bad4d4c7","Fire hydrant com elástico","C:\Users\bruno\Downloads\Exercicios renomeados\Fire hydrant com elástico","Elástico | Academia","2","COM_SECUNDARIAS_NO_TXT"
"media_36924520d5d0f6fb57a4","Flexão alternada de ombros na parede","C:\Users\bruno\Downloads\Exercicios renomeados\Flexão alternada de ombros na parede","Sem aparelhos | Casa","2","COM_SECUNDARIAS_NO_TXT"
"media_cdef662b84598539d694","Flexão cervical deitado com peso","C:\Users\bruno\Downloads\Exercicios renomeados\Flexão cervical deitado com peso","Sem aparelhos | Casa","2","COM_SECUNDARIAS_NO_TXT"
"media_9752000c22d7659a7f83","Flexão cervical deitado com peso - variação 2","C:\Users\bruno\Downloads\Exercicios renomeados\Flexão cervical deitado com peso - variação 2","Sem aparelhos | Casa","2","COM_SECUNDARIAS_NO_TXT"
"media_ad91aab2e92471d84a6d","Flexão cervical sentado no cabo com arnês","C:\Users\bruno\Downloads\Exercicios renomeados\Flexão cervical sentado no cabo com arnês","Polia/Cabo | Academia","2","COM_SECUNDARIAS_NO_TXT"
"media_5312e0a540c55f9cc07a","Flexão com barras de apoio","C:\Users\bruno\Downloads\Exercicios renomeados\Flexão com barras de apoio","Barra | Tríceps | Academia","3","COM_SECUNDARIAS_NO_TXT"
"media_a351d08b046238041cd0","Flexão com bola medicinal","C:\Users\bruno\Downloads\Exercicios renomeados\Flexão com bola medicinal","Bola | Tríceps | Academia","3","COM_SECUNDARIAS_NO_TXT"
"media_6a1a9619b5be5420ad21","Flexão com joelhos apoiados","C:\Users\bruno\Downloads\Exercicios renomeados\Flexão com joelhos apoiados","Sem aparelhos | Casa","2","COM_SECUNDARIAS_NO_TXT"
"media_d2feaa2e6c6cba5f0325","Flexão com palmas","C:\Users\bruno\Downloads\Exercicios renomeados\Flexão com palmas","Tríceps | Sem aparelhos | Casa","3","COM_SECUNDARIAS_NO_TXT"
"media_16ab1dbc47f2fa998db3","Flexão com toque no peito","C:\Users\bruno\Downloads\Exercicios renomeados\Flexão com toque no peito","Tríceps | Sem aparelhos | Casa","3","COM_SECUNDARIAS_NO_TXT"
"media_14ee0cd648b8169f0532","Flexão com toque no pé","C:\Users\bruno\Downloads\Exercicios renomeados\Flexão com toque no pé","Tríceps | Sem aparelhos | Casa","3","COM_SECUNDARIAS_NO_TXT"
"media_aeafac67eab0c40c0945","Flexão cruzada","C:\Users\bruno\Downloads\Exercicios renomeados\Flexão cruzada","Tríceps | Sem aparelhos | Casa","3","COM_SECUNDARIAS_NO_TXT"
"media_4ee02330e3762d5a169f","Flexão de braços","C:\Users\bruno\Downloads\Exercicios renomeados\Flexão de braços","Tríceps | Sem aparelhos | Casa","3","COM_SECUNDARIAS_NO_TXT"
"media_205c839f8b5f19977fd5","Flexão de braços na bola suíça","C:\Users\bruno\Downloads\Exercicios renomeados\Flexão de braços na bola suíça","Bola | Tríceps | Academia","3","COM_SECUNDARIAS_NO_TXT"
"media_1cbe6256bdbf2f21ce88","Flexão de joelho com deslizamento do calcanhar","C:\Users\bruno\Downloads\Exercicios renomeados\Flexão de joelho com deslizamento do calcanhar","Sem aparelhos | Casa","2","COM_SECUNDARIAS_NO_TXT"
"media_2f144a2ee74fb0466828","Flexão de joelhos ajoelhado na máquina","C:\Users\bruno\Downloads\Exercicios renomeados\Flexão de joelhos ajoelhado na máquina","Máquina | Academia","2","COM_SECUNDARIAS_NO_TXT"
"media_3cab195f3a79ae6d170c","Flexão de joelhos com toalha","C:\Users\bruno\Downloads\Exercicios renomeados\Flexão de joelhos com toalha","Sem aparelhos | Casa","2","COM_SECUNDARIAS_NO_TXT"
"media_e017f8f67ab2aa6b51d3","Flexão de joelhos declinada com halter","C:\Users\bruno\Downloads\Exercicios renomeados\Flexão de joelhos declinada com halter","Halteres | Academia","2","COM_SECUNDARIAS_NO_TXT"
"media_d136b22673894c4ad9a8","Flexão de joelhos deitado com halter","C:\Users\bruno\Downloads\Exercicios renomeados\Flexão de joelhos deitado com halter","Halteres | Academia","2","COM_SECUNDARIAS_NO_TXT"
"media_bf7dcd05de3fcbcbe200","Flexão de joelhos deitado na máquina","C:\Users\bruno\Downloads\Exercicios renomeados\Flexão de joelhos deitado na máquina","Máquina | Academia","2","COM_SECUNDARIAS_NO_TXT"
"media_c95c01dfe332cc066b32","Flexão de joelhos na bola suíça","C:\Users\bruno\Downloads\Exercicios renomeados\Flexão de joelhos na bola suíça","Bola | Academia","2","COM_SECUNDARIAS_NO_TXT"
"media_086cebe84a251fe4c88f","Flexão de joelhos sentado na máquina","C:\Users\bruno\Downloads\Exercicios renomeados\Flexão de joelhos sentado na máquina","Máquina | Academia","2","COM_SECUNDARIAS_NO_TXT"
"media_afccb696f72c457a9f80","Flexão de ombro ajoelhado no cabo","C:\Users\bruno\Downloads\Exercicios renomeados\Flexão de ombro ajoelhado no cabo","Polia/Cabo | Academia","2","COM_SECUNDARIAS_NO_TXT"
"media_b1e9e13c8cd64549a889","Flexão declinada","C:\Users\bruno\Downloads\Exercicios renomeados\Flexão declinada","Tríceps | Sem aparelhos | Casa","3","COM_SECUNDARIAS_NO_TXT"
"media_362ad10d865d69256e17","Flexão declinada na bola suíça","C:\Users\bruno\Downloads\Exercicios renomeados\Flexão declinada na bola suíça","Bola | Tríceps | Academia","3","COM_SECUNDARIAS_NO_TXT"
"media_af3167e6617f830935dc","Flexão diamante","C:\Users\bruno\Downloads\Exercicios renomeados\Flexão diamante","Tríceps | Sem aparelhos | Casa","3","COM_SECUNDARIAS_NO_TXT"
"media_40687f2cc4fff4fdda4f","Flexão hindu","C:\Users\bruno\Downloads\Exercicios renomeados\Flexão hindu","Tríceps | Sem aparelhos | Casa","3","COM_SECUNDARIAS_NO_TXT"
"media_4f5678671b2f3a25427a","Flexão inclinada","C:\Users\bruno\Downloads\Exercicios renomeados\Flexão inclinada","Tríceps | Sem aparelhos | Casa","3","COM_SECUNDARIAS_NO_TXT"
"media_8154cd5b4b68059982bd","Flexão lateral de pescoço na máquina com anilhas","C:\Users\bruno\Downloads\Exercicios renomeados\Flexão lateral de pescoço na máquina com anilhas","Anilhas | Máquina | Academia","3","COM_SECUNDARIAS_NO_TXT"
"media_a22ca9e10b2f91a84255","Flexão lateral do pescoço com peso","C:\Users\bruno\Downloads\Exercicios renomeados\Flexão lateral do pescoço com peso","Sem aparelhos | Casa","2","COM_SECUNDARIAS_NO_TXT"
"media_d765417591c0eb623e40","Flexão lateral do tronco com halter","C:\Users\bruno\Downloads\Exercicios renomeados\Flexão lateral do tronco com halter","Halteres | Academia","2","COM_SECUNDARIAS_NO_TXT"
"media_d82c28818ce54820097f","Flexão lateral do tronco em pé","C:\Users\bruno\Downloads\Exercicios renomeados\Flexão lateral do tronco em pé","Sem aparelhos | Casa","2","COM_SECUNDARIAS_NO_TXT"
"media_853b07ac97a1f24cc9c1","Flexão lateral do tronco no banco romano","C:\Users\bruno\Downloads\Exercicios renomeados\Flexão lateral do tronco no banco romano","Banco | Academia","2","COM_SECUNDARIAS_NO_TXT"
"media_2adda7260fd910c013c3","Flexão na parada de mão","C:\Users\bruno\Downloads\Exercicios renomeados\Flexão na parada de mão","Sem aparelhos | Casa","2","COM_SECUNDARIAS_NO_TXT"
"media_bd75b8db827fe09fdf36","Flexão na parede","C:\Users\bruno\Downloads\Exercicios renomeados\Flexão na parede","Tríceps | Sem aparelhos | Casa","3","COM_SECUNDARIAS_NO_TXT"
"media_b913453846005c55a728","Flexão nórdica","C:\Users\bruno\Downloads\Exercicios renomeados\Flexão nórdica","Sem aparelhos | Casa","2","COM_SECUNDARIAS_NO_TXT"
"media_d775468b7e03d80d1d94","Flexão pike","C:\Users\bruno\Downloads\Exercicios renomeados\Flexão pike","Sem aparelhos | Casa","2","COM_SECUNDARIAS_NO_TXT"
"media_9829f03ea367c3f49088","Flexão pike no banco","C:\Users\bruno\Downloads\Exercicios renomeados\Flexão pike no banco","Banco | Academia","2","COM_SECUNDARIAS_NO_TXT"
"media_3958b3e8dc0922841893","Flexão pliométrica com queda entre bancos","C:\Users\bruno\Downloads\Exercicios renomeados\Flexão pliométrica com queda entre bancos","Banco | Tríceps | Academia","3","COM_SECUNDARIAS_NO_TXT"
"media_eda9d3651826332776ff","Flexão plus","C:\Users\bruno\Downloads\Exercicios renomeados\Flexão plus","Tríceps | Sem aparelhos | Casa","3","COM_SECUNDARIAS_NO_TXT"
"media_fce8c196df26005e9fc4","Flexão reversa","C:\Users\bruno\Downloads\Exercicios renomeados\Flexão reversa","Tríceps | Sem aparelhos | Casa","3","COM_SECUNDARIAS_NO_TXT"
"media_061e5ba3c3930736958f","Flexão unilateral","C:\Users\bruno\Downloads\Exercicios renomeados\Flexão unilateral","Tríceps | Sem aparelhos | Casa","3","COM_SECUNDARIAS_NO_TXT"
"media_a462d595e77e2e0a84eb","Flexão unilateral com apoio","C:\Users\bruno\Downloads\Exercicios renomeados\Flexão unilateral com apoio","Tríceps | Sem aparelhos | Casa","3","COM_SECUNDARIAS_NO_TXT"
"media_5bcdeeffe6ccb2d3c2d7","Flexão unilateral com bola medicinal","C:\Users\bruno\Downloads\Exercicios renomeados\Flexão unilateral com bola medicinal","Bola | Tríceps | Academia","3","COM_SECUNDARIAS_NO_TXT"
"media_7539758f1bf30fb80e90","Flexão unilateral de joelhos na máquina","C:\Users\bruno\Downloads\Exercicios renomeados\Flexão unilateral de joelhos na máquina","Máquina | Tríceps | Academia","3","COM_SECUNDARIAS_NO_TXT"
"media_fc07fc4a9637d7cdb0a5","Fortalecimento de pegada com hand grip","C:\Users\bruno\Downloads\Exercicios renomeados\Fortalecimento de pegada com hand grip","Sem aparelhos | Casa","2","COM_SECUNDARIAS_NO_TXT"
"media_06a74a3500e337d46268","Gato-vaca","C:\Users\bruno\Downloads\Exercicios renomeados\Gato-vaca","Sem aparelhos | Casa","2","COM_SECUNDARIAS_NO_TXT"
"media_2ad8a1829ff77facf23a","Guerreiro I","C:\Users\bruno\Downloads\Exercicios renomeados\Guerreiro I","Sem aparelhos | Casa","2","COM_SECUNDARIAS_NO_TXT"
"media_df96bf7001903f2b2a14","Halo com anilha","C:\Users\bruno\Downloads\Exercicios renomeados\Halo com anilha","Anilhas | Academia","2","COM_SECUNDARIAS_NO_TXT"
"media_6f8a67c2bc1be67e5c83","Hang clean com barra","C:\Users\bruno\Downloads\Exercicios renomeados\Hang clean com barra","Barra | Academia","2","COM_SECUNDARIAS_NO_TXT"
"media_bf837322af1c7c3fe556","Hang clean com kettlebell","C:\Users\bruno\Downloads\Exercicios renomeados\Hang clean com kettlebell","Kettlebell | Academia","2","COM_SECUNDARIAS_NO_TXT"
"media_43452773fb8459b5aed3","Hiperextensão com peso","C:\Users\bruno\Downloads\Exercicios renomeados\Hiperextensão com peso","Sem aparelhos | Casa","2","COM_SECUNDARIAS_NO_TXT"
"media_473b4cc303116792fed8","Hiperextensão no banco 45°","C:\Users\bruno\Downloads\Exercicios renomeados\Hiperextensão no banco 45°","Banco | Academia","2","COM_SECUNDARIAS_NO_TXT"
"media_c08ac240b3ccab721752","Hiperextensão no banco plano","C:\Users\bruno\Downloads\Exercicios renomeados\Hiperextensão no banco plano","Banco | Academia","2","COM_SECUNDARIAS_NO_TXT"
"media_5d19eff16d7ebdd53fc2","Hiperextensão no chão (Superman)","C:\Users\bruno\Downloads\Exercicios renomeados\Hiperextensão no chão (Superman)","Sem aparelhos | Casa","2","COM_SECUNDARIAS_NO_TXT"
"media_4c70260dd8bc580190dd","Hiperextensão reversa com elástico","C:\Users\bruno\Downloads\Exercicios renomeados\Hiperextensão reversa com elástico","Elástico | Academia","2","COM_SECUNDARIAS_NO_TXT"
"media_ae3fbd83873ae155c624","Hiperextensão reversa na máquina","C:\Users\bruno\Downloads\Exercicios renomeados\Hiperextensão reversa na máquina","Máquina | Academia","2","COM_SECUNDARIAS_NO_TXT"
"media_54cca565760119b34372","Hiperextensão reversa no banco","C:\Users\bruno\Downloads\Exercicios renomeados\Hiperextensão reversa no banco","Banco | Academia","2","COM_SECUNDARIAS_NO_TXT"
"media_b7e1f6f84c490c6c04aa","Inclinação pélvica","C:\Users\bruno\Downloads\Exercicios renomeados\Inclinação pélvica","Sem aparelhos | Casa","2","COM_SECUNDARIAS_NO_TXT"
"media_26014d9b3c615394d420","Joelho único ao peito (alongamento)","C:\Users\bruno\Downloads\Exercicios renomeados\Joelho único ao peito (alongamento)","Peito | Sem aparelhos | Casa","3","COM_SECUNDARIAS_NO_TXT"
"media_1a47845297720efa8ffe","Lagarta","C:\Users\bruno\Downloads\Exercicios renomeados\Lagarta","Sem aparelhos | Casa","2","COM_SECUNDARIAS_NO_TXT"
"media_4d79288ca591e219fe84","Lançamento de bola de reação","C:\Users\bruno\Downloads\Exercicios renomeados\Lançamento de bola de reação","Bola | Academia","2","COM_SECUNDARIAS_NO_TXT"
"media_1e9a1e739da04a36cafd","Leg press 45°","C:\Users\bruno\Downloads\Exercicios renomeados\Leg press 45°","Máquina | Academia","2","COM_SECUNDARIAS_NO_TXT"
"media_d96d5db94e704f7e45ee","Leg press horizontal","C:\Users\bruno\Downloads\Exercicios renomeados\Leg press horizontal","Máquina | Academia","2","COM_SECUNDARIAS_NO_TXT"
"media_771b6663cd14b5bb1fe2","Leg press unilateral","C:\Users\bruno\Downloads\Exercicios renomeados\Leg press unilateral","Máquina | Academia","2","COM_SECUNDARIAS_NO_TXT"
"media_ebcdeae8026825756bfa","Leg press unilateral assistido na máquina","C:\Users\bruno\Downloads\Exercicios renomeados\Leg press unilateral assistido na máquina","Máquina | Academia","2","COM_SECUNDARIAS_NO_TXT"
"media_0663a599f8e0375d67b7","Levantada turca","C:\Users\bruno\Downloads\Exercicios renomeados\Levantada turca","Sem aparelhos | Casa","2","COM_SECUNDARIAS_NO_TXT"
"media_307894349283603fb536","Levantamento de bola medicinal acima da cabeça","C:\Users\bruno\Downloads\Exercicios renomeados\Levantamento de bola medicinal acima da cabeça","Bola | Academia","2","COM_SECUNDARIAS_NO_TXT"
"media_360f060ca8414928e03e","Levantamento de tronco (log lift)","C:\Users\bruno\Downloads\Exercicios renomeados\Levantamento de tronco (log lift)","Sem aparelhos | Casa","2","COM_SECUNDARIAS_NO_TXT"
"media_29f0836044974a2635d9","Levantamento terra com barra","C:\Users\bruno\Downloads\Exercicios renomeados\Levantamento terra com barra","Barra | Glúteos | Academia","3","COM_SECUNDARIAS_NO_TXT"
"media_873ed1f4f4377d206ddd","Levantamento terra com barra - variação 2","C:\Users\bruno\Downloads\Exercicios renomeados\Levantamento terra com barra - variação 2","Barra | Glúteos | Academia","3","COM_SECUNDARIAS_NO_TXT"
"media_007d483ef75d4f8d1686","Levantamento terra com kettlebell","C:\Users\bruno\Downloads\Exercicios renomeados\Levantamento terra com kettlebell","Kettlebell | Glúteos | Academia","3","COM_SECUNDARIAS_NO_TXT"
