"id","source_folder","campo","valor_antes","valor_source","valor_depois","status"
"media_6d2d5f55988dfe0c0214","C:\Users\bruno\Downloads\Exercicios renomeados\Agachamento cossaco","tags_compatibilidade","Quadríceps","Quadríceps | Glúteos | Sem aparelhos | Casa","Quadríceps | Glúteos | Sem aparelhos | Casa","CORRIGIDO"
"media_515f470fc5893566f881","C:\Users\bruno\Downloads\Exercicios renomeados\Agachamento dividido sem peso","tags_secundarias","Casa | Academia","Glúteos | Sem aparelhos | Casa","Glúteos | Sem aparelhos | Casa","CORRIGIDO"
"media_515f470fc5893566f881","C:\Users\bruno\Downloads\Exercicios renomeados\Agachamento dividido sem peso","tags_compatibilidade","Quadríceps","Quadríceps | Glúteos | Sem aparelhos | Casa","Quadríceps | Glúteos | Sem aparelhos | Casa","CORRIGIDO"
"media_68a2a250a1a499f0708a","C:\Users\bruno\Downloads\Exercicios renomeados\Agachamento em reverência","tags_secundarias","","Glúteos | Sem aparelhos | Casa","Glúteos | Sem aparelhos | Casa","CORRIGIDO"
"media_68a2a250a1a499f0708a","C:\Users\bruno\Downloads\Exercicios renomeados\Agachamento em reverência","tags_compatibilidade","Quadríceps","Quadríceps | Glúteos | Sem aparelhos | Casa","Quadríceps | Glúteos | Sem aparelhos | Casa","CORRIGIDO"
"media_e494852cbe69f732e2e7","C:\Users\bruno\Downloads\Exercicios renomeados\Agachamento frontal","tags_secundarias","Anilhas | Academia","Glúteos | Sem aparelhos | Casa","Glúteos | Sem aparelhos | Casa","CORRIGIDO"
"media_e494852cbe69f732e2e7","C:\Users\bruno\Downloads\Exercicios renomeados\Agachamento frontal","tags_compatibilidade","Quadríceps","Quadríceps | Glúteos | Sem aparelhos | Casa","Quadríceps | Glúteos | Sem aparelhos | Casa","CORRIGIDO"
"media_4e6468a658481a45541b","C:\Users\bruno\Downloads\Exercicios renomeados\Agachamento frontal com barra","tags_secundarias","Barra | Anilhas | Banco | Academia","Barra | Glúteos | Academia","Glúteos | Barra | Academia","CORRIGIDO"
"media_4e6468a658481a45541b","C:\Users\bruno\Downloads\Exercicios renomeados\Agachamento frontal com barra","tags_compatibilidade","Quadríceps","Quadríceps | Barra | Glúteos | Academia","Quadríceps | Barra | Glúteos | Academia","CORRIGIDO"
"media_56a5fda36c7e7ab49164","C:\Users\bruno\Downloads\Exercicios renomeados\Agachamento frontal com cabo","tags_secundarias","Academia","Polia/Cabo | Glúteos | Academia","Glúteos | Polia/Cabo | Academia","CORRIGIDO"
"media_56a5fda36c7e7ab49164","C:\Users\bruno\Downloads\Exercicios renomeados\Agachamento frontal com cabo","tags_compatibilidade","Quadríceps","Quadríceps | Polia/Cabo | Glúteos | Academia","Quadríceps | Polia/Cabo | Glúteos | Academia","CORRIGIDO"
"media_e832b002bf2c8fbbf70b","C:\Users\bruno\Downloads\Exercicios renomeados\Agachamento goblet com kettlebell","tags_secundarias","Kettlebell | Academia","Kettlebell | Glúteos | Academia","Glúteos | Kettlebell | Academia","CORRIGIDO"
"media_e832b002bf2c8fbbf70b","C:\Users\bruno\Downloads\Exercicios renomeados\Agachamento goblet com kettlebell","tags_compatibilidade","Quadríceps","Quadríceps | Kettlebell | Glúteos | Academia","Quadríceps | Kettlebell | Glúteos | Academia","CORRIGIDO"
"media_3d65500f975cea8c0c21","C:\Users\bruno\Downloads\Exercicios renomeados\Agachamento hack reverso","tags_secundarias","Anilhas | Academia","Máquina | Glúteos | Academia","Glúteos | Máquina | Academia","CORRIGIDO"
"media_3d65500f975cea8c0c21","C:\Users\bruno\Downloads\Exercicios renomeados\Agachamento hack reverso","tags_compatibilidade","Quadríceps","Quadríceps | Máquina | Glúteos | Academia","Quadríceps | Máquina | Glúteos | Academia","CORRIGIDO"
"media_ebcddffdd8c7d3e7f722","C:\Users\bruno\Downloads\Exercicios renomeados\Agachamento livre com barra","tags_secundarias","Barra | Anilhas | Academia","Barra | Glúteos | Academia","Glúteos | Barra | Academia","CORRIGIDO"
"media_ebcddffdd8c7d3e7f722","C:\Users\bruno\Downloads\Exercicios renomeados\Agachamento livre com barra","tags_compatibilidade","Quadríceps","Quadríceps | Barra | Glúteos | Academia","Quadríceps | Barra | Glúteos | Academia","CORRIGIDO"
"media_7b0e8fc780db53bb8e4e","C:\Users\bruno\Downloads\Exercicios renomeados\Agachamento livre sem peso","tags_secundarias","Casa | Academia","Glúteos | Sem aparelhos | Casa","Glúteos | Sem aparelhos | Casa","CORRIGIDO"
"media_7b0e8fc780db53bb8e4e","C:\Users\bruno\Downloads\Exercicios renomeados\Agachamento livre sem peso","tags_compatibilidade","Quadríceps","Quadríceps | Glúteos | Sem aparelhos | Casa","Quadríceps | Glúteos | Sem aparelhos | Casa","CORRIGIDO"
"media_a056a94c9c19680f162c","C:\Users\bruno\Downloads\Exercicios renomeados\Agachamento na máquina abdutora","tags_secundarias","Academia","Máquina | Glúteos | Academia","Glúteos | Máquina | Academia","CORRIGIDO"
"media_a056a94c9c19680f162c","C:\Users\bruno\Downloads\Exercicios renomeados\Agachamento na máquina abdutora","tags_compatibilidade","Quadríceps","Quadríceps | Máquina | Glúteos | Academia","Quadríceps | Máquina | Glúteos | Academia","CORRIGIDO"
"media_9605731aec37f2b0f208","C:\Users\bruno\Downloads\Exercicios renomeados\Agachamento na máquina hack","tags_secundarias","Academia","Máquina | Glúteos | Academia","Glúteos | Máquina | Academia","CORRIGIDO"
"media_9605731aec37f2b0f208","C:\Users\bruno\Downloads\Exercicios renomeados\Agachamento na máquina hack","tags_compatibilidade","Quadríceps","Quadríceps | Máquina | Glúteos | Academia","Quadríceps | Máquina | Glúteos | Academia","CORRIGIDO"
"media_cad4be862aaecd57b990","C:\Users\bruno\Downloads\Exercicios renomeados\Agachamento na parede com bola de exercício","tags_secundarias","Casa | Academia","Bola | Glúteos | Academia","Glúteos | Bola | Academia","CORRIGIDO"
"media_cad4be862aaecd57b990","C:\Users\bruno\Downloads\Exercicios renomeados\Agachamento na parede com bola de exercício","tags_compatibilidade","Quadríceps","Quadríceps | Bola | Glúteos | Academia","Quadríceps | Bola | Glúteos | Academia","CORRIGIDO"
"media_7f224944c0ef0196a5fd","C:\Users\bruno\Downloads\Exercicios renomeados\Agachamento pistola","tags_secundarias","Casa | Academia","Glúteos | Sem aparelhos | Casa","Glúteos | Sem aparelhos | Casa","CORRIGIDO"
"media_7f224944c0ef0196a5fd","C:\Users\bruno\Downloads\Exercicios renomeados\Agachamento pistola","tags_compatibilidade","Quadríceps","Quadríceps | Glúteos | Sem aparelhos | Casa","Quadríceps | Glúteos | Sem aparelhos | Casa","CORRIGIDO"
"media_0d5e4d939eca8975cffc","C:\Users\bruno\Downloads\Exercicios renomeados\Agachamento pistola com kettlebell","tags_secundarias","Kettlebell | Casa | Academia","Kettlebell | Glúteos | Academia","Glúteos | Kettlebell | Academia","CORRIGIDO"
"media_0d5e4d939eca8975cffc","C:\Users\bruno\Downloads\Exercicios renomeados\Agachamento pistola com kettlebell","tags_compatibilidade","Quadríceps","Quadríceps | Kettlebell | Glúteos | Academia","Quadríceps | Kettlebell | Glúteos | Academia","CORRIGIDO"
"media_c9d5570b6dd94fde6c56","C:\Users\bruno\Downloads\Exercicios renomeados\Agachamento sumô com barra","tags_secundarias","Barra | Anilhas | Academia","Barra | Glúteos | Academia","Glúteos | Barra | Academia","CORRIGIDO"
"media_c9d5570b6dd94fde6c56","C:\Users\bruno\Downloads\Exercicios renomeados\Agachamento sumô com barra","tags_compatibilidade","Quadríceps","Quadríceps | Barra | Glúteos | Academia","Quadríceps | Barra | Glúteos | Academia","CORRIGIDO"
"media_3511fc464b06ab0e6070","C:\Users\bruno\Downloads\Exercicios renomeados\Agachamento sumô com halteres","tags_secundarias","Academia | Casa","Halteres | Glúteos | Academia","Glúteos | Halteres | Academia","CORRIGIDO"
"media_3511fc464b06ab0e6070","C:\Users\bruno\Downloads\Exercicios renomeados\Agachamento sumô com halteres","tags_compatibilidade","Quadríceps","Quadríceps | Halteres | Glúteos | Academia","Quadríceps | Halteres | Glúteos | Academia","CORRIGIDO"
"media_2bf4c5e258eebff75145","C:\Users\bruno\Downloads\Exercicios renomeados\Agachamento sumô com peso corporal","tags_secundarias","Casa | Academia","Glúteos | Sem aparelhos | Casa","Glúteos | Sem aparelhos | Casa","CORRIGIDO"
"media_2bf4c5e258eebff75145","C:\Users\bruno\Downloads\Exercicios renomeados\Agachamento sumô com peso corporal","tags_compatibilidade","Quadríceps","Quadríceps | Glúteos | Sem aparelhos | Casa","Quadríceps | Glúteos | Sem aparelhos | Casa","CORRIGIDO"
"media_c0f396dd1380f9d316e9","C:\Users\bruno\Downloads\Exercicios renomeados\Agachamento sumô plie com halteres","tags_secundarias","Academia | Casa","Halteres | Glúteos | Academia","Glúteos | Halteres | Academia","CORRIGIDO"
"media_c0f396dd1380f9d316e9","C:\Users\bruno\Downloads\Exercicios renomeados\Agachamento sumô plie com halteres","tags_compatibilidade","Quadríceps","Quadríceps | Halteres | Glúteos | Academia","Quadríceps | Halteres | Glúteos | Academia","CORRIGIDO"
"media_096aae1b6a146e36ec0d","C:\Users\bruno\Downloads\Exercicios renomeados\Agachamento unilateral com barra","tags_secundarias","Academia","Barra | Glúteos | Academia","Glúteos | Barra | Academia","CORRIGIDO"
"media_096aae1b6a146e36ec0d","C:\Users\bruno\Downloads\Exercicios renomeados\Agachamento unilateral com barra","tags_compatibilidade","Quadríceps","Quadríceps | Barra | Glúteos | Academia","Quadríceps | Barra | Glúteos | Academia","CORRIGIDO"
"media_326320dc04f739a6c90f","C:\Users\bruno\Downloads\Exercicios renomeados\Agachamento unilateral havaiano","tags_secundarias","Casa | Academia","Glúteos | Sem aparelhos | Casa","Glúteos | Sem aparelhos | Casa","CORRIGIDO"
"media_326320dc04f739a6c90f","C:\Users\bruno\Downloads\Exercicios renomeados\Agachamento unilateral havaiano","tags_compatibilidade","Quadríceps","Quadríceps | Glúteos | Sem aparelhos | Casa","Quadríceps | Glúteos | Sem aparelhos | Casa","CORRIGIDO"
"media_f8658e3fafcfdca558b3","C:\Users\bruno\Downloads\Exercicios renomeados\Agachamento zercher","tags_secundarias","Barra | Anilhas | Academia","Glúteos | Sem aparelhos | Casa","Glúteos | Sem aparelhos | Casa","CORRIGIDO"
"media_f8658e3fafcfdca558b3","C:\Users\bruno\Downloads\Exercicios renomeados\Agachamento zercher","tags_compatibilidade","Quadríceps","Quadríceps | Glúteos | Sem aparelhos | Casa","Quadríceps | Glúteos | Sem aparelhos | Casa","CORRIGIDO"
"media_6bf40676c7cb302219df","C:\Users\bruno\Downloads\Exercicios renomeados\Alongamento 90 - 90 de quadril","tags_secundarias","Casa | Academia","Quadril | Sem aparelhos | Casa","Quadril | Sem aparelhos | Casa","CORRIGIDO"
"media_6bf40676c7cb302219df","C:\Users\bruno\Downloads\Exercicios renomeados\Alongamento 90 - 90 de quadril","tags_compatibilidade","Alongamento","Alongamento | Quadril | Sem aparelhos | Casa","Alongamento | Quadril | Sem aparelhos | Casa","CORRIGIDO"
"media_2d42a663cf24cc405e8f","C:\Users\bruno\Downloads\Exercicios renomeados\Alongamento abdominal cobra","tags_secundarias","Casa | Academia","Costas | Sem aparelhos | Casa","Costas | Sem aparelhos | Casa","CORRIGIDO"
"media_2d42a663cf24cc405e8f","C:\Users\bruno\Downloads\Exercicios renomeados\Alongamento abdominal cobra","tags_compatibilidade","Alongamento","Alongamento | Costas | Sem aparelhos | Casa","Alongamento | Costas | Sem aparelhos | Casa","CORRIGIDO"
"media_51fc03ea72a0314d40ea","C:\Users\bruno\Downloads\Exercicios renomeados\Alongamento borboleta (Titli Asana)","tags_secundarias","Casa | Academia","Sem aparelhos | Casa","Sem aparelhos | Casa","CORRIGIDO"
"media_51fc03ea72a0314d40ea","C:\Users\bruno\Downloads\Exercicios renomeados\Alongamento borboleta (Titli Asana)","tags_compatibilidade","Alongamento","Alongamento | Sem aparelhos | Casa","Alongamento | Sem aparelhos | Casa","CORRIGIDO"
"media_84a6acfcf58fa2c04389","C:\Users\bruno\Downloads\Exercicios renomeados\Alongamento da esfinge","tags_secundarias","Casa | Academia","Costas | Sem aparelhos | Casa","Costas | Sem aparelhos | Casa","CORRIGIDO"
"media_84a6acfcf58fa2c04389","C:\Users\bruno\Downloads\Exercicios renomeados\Alongamento da esfinge","tags_compatibilidade","Alongamento","Alongamento | Costas | Sem aparelhos | Casa","Alongamento | Costas | Sem aparelhos | Casa","CORRIGIDO"
"media_e78fb8ed022e365f8f18","C:\Users\bruno\Downloads\Exercicios renomeados\Alongamento da panturrilha com perna esticada","tags_secundarias","Academia | Casa","Panturrilhas | Sem aparelhos | Casa","Panturrilhas | Sem aparelhos | Casa","CORRIGIDO"
"media_e78fb8ed022e365f8f18","C:\Users\bruno\Downloads\Exercicios renomeados\Alongamento da panturrilha com perna esticada","tags_compatibilidade","Alongamento","Alongamento | Panturrilhas | Sem aparelhos | Casa","Alongamento | Panturrilhas | Sem aparelhos | Casa","CORRIGIDO"
"media_9ee4109771b82167ecef","C:\Users\bruno\Downloads\Exercicios renomeados\Alongamento da panturrilha gastrocnêmio em pé","tags_secundarias","Banco | Casa | Academia","Panturrilhas | Sem aparelhos | Casa","Panturrilhas | Sem aparelhos | Casa","CORRIGIDO"
"media_9ee4109771b82167ecef","C:\Users\bruno\Downloads\Exercicios renomeados\Alongamento da panturrilha gastrocnêmio em pé","tags_compatibilidade","Alongamento","Alongamento | Panturrilhas | Sem aparelhos | Casa","Alongamento | Panturrilhas | Sem aparelhos | Casa","CORRIGIDO"
"media_d409fcb8ac2ec18ef41d","C:\Users\bruno\Downloads\Exercicios renomeados\Alongamento da panturrilha no calcanhar agachado","tags_secundarias","Casa | Academia","Panturrilhas | Sem aparelhos | Casa","Panturrilhas | Sem aparelhos | Casa","CORRIGIDO"
"media_d409fcb8ac2ec18ef41d","C:\Users\bruno\Downloads\Exercicios renomeados\Alongamento da panturrilha no calcanhar agachado","tags_compatibilidade","Alongamento","Alongamento | Panturrilhas | Sem aparelhos | Casa","Alongamento | Panturrilhas | Sem aparelhos | Casa","CORRIGIDO"
"media_a74a732d7be0d059f8c8","C:\Users\bruno\Downloads\Exercicios renomeados\Alongamento da parte superior das costas","tags_secundarias","Casa | Academia","Costas | Sem aparelhos | Casa","Costas | Sem aparelhos | Casa","CORRIGIDO"
"media_a74a732d7be0d059f8c8","C:\Users\bruno\Downloads\Exercicios renomeados\Alongamento da parte superior das costas","tags_compatibilidade","Alongamento","Alongamento | Costas | Sem aparelhos | Casa","Alongamento | Costas | Sem aparelhos | Casa","CORRIGIDO"
"media_733bb0db68a94c59f2d6","C:\Users\bruno\Downloads\Exercicios renomeados\Alongamento de avanço lateral","tags_secundarias","","Sem aparelhos | Casa","Sem aparelhos | Casa","CORRIGIDO"
"media_733bb0db68a94c59f2d6","C:\Users\bruno\Downloads\Exercicios renomeados\Alongamento de avanço lateral","tags_compatibilidade","Alongamento","Alongamento | Sem aparelhos | Casa","Alongamento | Sem aparelhos | Casa","CORRIGIDO"
"media_069490aef71bfee26e23","C:\Users\bruno\Downloads\Exercicios renomeados\Alongamento de dorsais com apoio","tags_secundarias","Banco | Casa | Academia","Costas | Sem aparelhos | Casa","Costas | Sem aparelhos | Casa","CORRIGIDO"
"media_069490aef71bfee26e23","C:\Users\bruno\Downloads\Exercicios renomeados\Alongamento de dorsais com apoio","tags_compatibilidade","Alongamento","Alongamento | Costas | Sem aparelhos | Casa","Alongamento | Costas | Sem aparelhos | Casa","CORRIGIDO"
"media_77c1a1aeb7bf8e3867ab","C:\Users\bruno\Downloads\Exercicios renomeados\Alongamento de glúteo deitado","tags_secundarias","Casa | Academia","Sem aparelhos | Casa","Sem aparelhos | Casa","CORRIGIDO"
"media_77c1a1aeb7bf8e3867ab","C:\Users\bruno\Downloads\Exercicios renomeados\Alongamento de glúteo deitado","tags_compatibilidade","Alongamento","Alongamento | Sem aparelhos | Casa","Alongamento | Sem aparelhos | Casa","CORRIGIDO"
"media_4b9ebfd31f7b8294bd49","C:\Users\bruno\Downloads\Exercicios renomeados\Alongamento de isquiotibiais em pé","tags_secundarias","Casa | Academia","Posterior de coxa | Sem aparelhos | Casa","Posterior de coxa | Sem aparelhos | Casa","CORRIGIDO"
"media_4b9ebfd31f7b8294bd49","C:\Users\bruno\Downloads\Exercicios renomeados\Alongamento de isquiotibiais em pé","tags_compatibilidade","Alongamento","Alongamento | Posterior de coxa | Sem aparelhos | Casa","Alongamento | Posterior de coxa | Sem aparelhos | Casa","CORRIGIDO"
"media_63abed8d4214a8b702ee","C:\Users\bruno\Downloads\Exercicios renomeados\Alongamento de isquiotibiais sentado","tags_secundarias","Academia | Casa","Posterior de coxa | Sem aparelhos | Casa","Posterior de coxa | Sem aparelhos | Casa","CORRIGIDO"
"media_63abed8d4214a8b702ee","C:\Users\bruno\Downloads\Exercicios renomeados\Alongamento de isquiotibiais sentado","tags_compatibilidade","Alongamento","Alongamento | Posterior de coxa | Sem aparelhos | Casa","Alongamento | Posterior de coxa | Sem aparelhos | Casa","CORRIGIDO"
"media_f33c86c14c05899e86b2","C:\Users\bruno\Downloads\Exercicios renomeados\Alongamento de ombro cruzado","tags_secundarias","Casa | Academia","Ombros | Sem aparelhos | Casa","Ombros | Sem aparelhos | Casa","CORRIGIDO"
"media_f33c86c14c05899e86b2","C:\Users\bruno\Downloads\Exercicios renomeados\Alongamento de ombro cruzado","tags_compatibilidade","Alongamento","Alongamento | Ombros | Sem aparelhos | Casa","Alongamento | Ombros | Sem aparelhos | Casa","CORRIGIDO"
"media_3081929e8ef6e2570cb3","C:\Users\bruno\Downloads\Exercicios renomeados\Alongamento de ombro reverso em pé","tags_secundarias","Casa | Academia","Ombros | Sem aparelhos | Casa","Ombros | Sem aparelhos | Casa","CORRIGIDO"
"media_3081929e8ef6e2570cb3","C:\Users\bruno\Downloads\Exercicios renomeados\Alongamento de ombro reverso em pé","tags_compatibilidade","Alongamento","Alongamento | Ombros | Sem aparelhos | Casa","Alongamento | Ombros | Sem aparelhos | Casa","CORRIGIDO"
"media_e850e7bb3e5aa35e6f58","C:\Users\bruno\Downloads\Exercicios renomeados\Alongamento de ombros com toalha","tags_secundarias","Academia | Casa","Ombros | Sem aparelhos | Casa","Ombros | Sem aparelhos | Casa","CORRIGIDO"
"media_e850e7bb3e5aa35e6f58","C:\Users\bruno\Downloads\Exercicios renomeados\Alongamento de ombros com toalha","tags_compatibilidade","Alongamento","Alongamento | Ombros | Sem aparelhos | Casa","Alongamento | Ombros | Sem aparelhos | Casa","CORRIGIDO"
"media_18eef06f9ff2235dac03","C:\Users\bruno\Downloads\Exercicios renomeados\Alongamento de panturrilha com calcanhar único","tags_secundarias","Casa | Academia","Panturrilhas | Sem aparelhos | Casa","Panturrilhas | Sem aparelhos | Casa","CORRIGIDO"
"media_18eef06f9ff2235dac03","C:\Users\bruno\Downloads\Exercicios renomeados\Alongamento de panturrilha com calcanhar único","tags_compatibilidade","Alongamento","Alongamento | Panturrilhas | Sem aparelhos | Casa","Alongamento | Panturrilhas | Sem aparelhos | Casa","CORRIGIDO"
"media_fa68e8b147ab3b2a7d5c","C:\Users\bruno\Downloads\Exercicios renomeados\Alongamento de panturrilha com corda","tags_secundarias","Casa | Academia","Panturrilhas | Corda | Casa","Panturrilhas | Corda | Casa","CORRIGIDO"
